text,sentiment
"having sought and found refuge within this ancient religious society , sheldon finds himself captivated by this unusual and powerful world and the three old men who run it . 
",neut
"when rodney is hired to kill a blackmailer who has dirt on a u . s . congressional candidate , it's just another dead body for a fat wad of cash . 
",neut
"he is to build the palace and be covered in gold , if not , his fate is to be eaten by crocodiles . 
",neut
" "" dylan's run "" chronicles the experiences of dylan glenn , the great-grandson of emancipated slaves , as he seeks to become the first black republican from the deep south elected to congress since reconstruction . 
",neut
"fraud feathers and fairies ( one of the stories from the 'red rock' trilogy of stage plays ) is based on the california gold rush era in the mythical town of red rock . 
",neut
"kimberly corman and her friends decide to head out on a trip . 
",neut
"he saves a rich man ( sharad kapoor ) from the goons , who offers him a job . 
",neut
"familiar stranger chronicles stacy krebbs , a 19-year-old college student : who is viciously attacked one night in her home by a mysterious stalker . 
",neut
"the future is on it's way to atlantic city on a bus . 
",neut
"robert immediately tries to flee with his assistant and narrowly manages to escape the pursuing tong but not without a heavy price . 
",neut
"after having christmas present and rent money stolen by someone posing as santa , they get jobs working as unarmed security guards in the local mall , they get threatened with eviction , pick up girls , get drunk , take drugs and need quick cash . 
",neut
"many people believed max had a gift , but he was so upset by his mother dieing , that he purposely ignores his "" gift "" , until one day he has a disturbing dream about a girl being raped and kidnapped . 
",neut
"when her aunt sends her a pair of shoes instead of the money to start up the restaurant , she angrily sells the useless gift for spare change . 
",neut
"anita is 14 , blonde and beautiful - exactly what meena thinks she wants to be . 
",neut
"when algren is injuried and captured by the samurai , learns about their warrior honor code from katsumoto , the samurai&#180 ; s leader and decide which side of the conflict he wants to be on . . . 
",neut
"five hundred years before columbus ( 996 a . d . ) , a young norwegian viking with the heart of a lion and the soul of a poet discovers america while on a quest to bring his loved one to 'the top of the world' . 
",neut
"two brothers inherit an old , broken down carousel on an abandoned boardwalk in new jersey . 
",neut
"after a decade of hidden feelings , divorces and failed relationships , they both finally reveal their true feelings for one another - to find out they both are in love with the other . 
",neut
"in flashbacks that parallel his investigation , we see alicia , a scholarship girl worried about her grades , gradually pulled into the social life of three rich and amoral young women , led by the blond hadley , a femme fatale . 
",neut
"quebec bill bonhomme , a hardy schemer and indefatigable optimist , tries desperate to raise money to preserve his endangered herd through the rapidly approaching winter . 
",neut
"but with tess's wedding coming on saturday , the two have to find a way to switch back - and fast . 
",neut
"the bay of love and sorrows is a haunting modern tragedy set on the rural shores of new brunswick's bay of miramichi . 
",neut
"in a letter to winston churchill , king explains their intention to invade france and fight the germans . 
",neut
"as reality bleeds into hallucination , rothko decides to take the man for a walk . . . 
",neut
"the crossing , even after a hard year of hiding , was to be a hardship : three months in a makeshift vessel with two thousand other fugitives , the victims not only of disease , hunger , and death , but primarily of the british navy and intelligence services . 
",neut
"first day on job publicist , a whisky drinking headbanger , a pimp from the ghetto , and a psychiatrist on crack end up in a barstow county desert with a corps and an "" a "" list celebrity who is hallucinating apes after drinking a soda contaminated with bug killer . 
",neut
