text,sentiment
"an observation and reflection on contemporary life in the uk from a director with unique eclectic vision , a poetical attempt at defining what it is to live in this country . 
",neut
"through intimate vignettes of the milliner family , tiz's close-knit crew , his pregnant girlfriend , his overzealous manager , and his mentor , the legendary kool g rap , tiz's hopes and the quiet despair of his "" book of life filled with pain "" gradually emerge . 
",neut
"mi yun and kang have difficulty working with each other , as their personalities and working methods are constantly in conflict . 
",neut
"as they encounter ranger megan it turns out that werewolves are active in the region . 
",neut
"it's all about love is a fresh take on modern love and future life as two lovers struggle in a conspiracy of epic proportions . 
",neut
"looking for a good story she also meets a welfare official , thomas , who also thinks that the foundation should be looked into . 
",neut
"maggie is a young cuban-american freelance writer who takes an eye opening trip back to her roots and meets a young enchanting native , mateo . 
",neut
"diana , who secretly returns jose's affection , comes to his rescue , but is taken hostage . 
",neut
"he tries other legal approaches , which also fail . 
",neut
"but in the remains of an abandoned copper mine , lives the ancestors of an incestuous clan of cannibals . 
",neut
"dr . cleave , who long wanted to possess stella is left to tell her story : 'one of the saddest i know' . 
",neut
"in the aftermath of the fall of the talibans , the film explores the city of herat where it captures the reactions of the city dwellers expressing their memories and their hopes . 
",neut
"this is a film version of the play they wrote based on more than 200 interviews they conducted in laramie . 
",neut
"not all the fights , just enough to keep the audience , and the money coming back . 
",neut
"further complicating her isolated existence , alicia's high school principal compels her to pay a reluctant visit on the still-hospitalized deanna . 
",neut
"but katherine holds her back , not to let interfere anything with her successful career . 
",neut
"it is the first time ever that he leaves the desolate village in the balkan mountains . 
",neut
"when he loses his power the bully becomes victim and blames everyone else for his demise . 
",neut
"the project of pre-crime , at the time being in a state of trial run , is going to be voted about in the near future . 
",neut
"he also meets yuki , a 9-year-old guitar prodigy , who could help dewey win a "" battle of the bands "" competition , which would solve his financial problems and put him back in the spotlight . 
",neut
"carlos ramirez , 28 , lives in the dominican neighborhood of washington heights in new york city , where his father eddie runs a local bodega . 
",neut
"heart problems force boston cop pally lamarr to retire ; he's in a funk and his wife charlotte sends him packing . 
",neut
"the girl's lover thinks she's been kidnapped , and goes looking for her . 
",neut
"will lightman is a hip londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold . 
",neut
"'bloody magic' is the story of zack , an eleven year old school boy , who's family is visited by three debt collectors . 
",neut
"sudden fame does not seem to solve everything , however . 
",neut
"surfing his first big break in pictures , young actor reverend heads for the big-time in hollywood . 
",neut
"siddalee , a famous new york playwright , is quoted in time magazine and infuriates her dramatic , southern mother . 
",neut
"she also has an ulcer and doesn't get much sleep . 
",neut
"tim plans to spend his 21st birthday at his scottish estate with eight of his closest friends . 
",neut
"they have 3 weeks until the next full moon to find the madman , but an innocent blind woman has found him first . . . 
",neut
"bullying students are becoming deathly ill after screaming the name of a legendary ghost . 
",neut
"who knows what may be down the next block , or what lies in store for gigi at the end of the walk ? 
",neut
"when they get there , strange happenings invade the school . 
",neut
"kimberly corman , 19 , was just taking a trip with her friends . . 
",neut
"shows that you should not fear death , but to fear an unlived life . 
",neut
"everything had been going along smoothly until the gang entered their final year of high school and the stakes were upped by the school's principal , mrs . stark . 
",neut
